Time		Tb_f1		Tb_f2		Q		W
254512.785156 17.4573047342 45.6072888472 2.02584149507 0.00238509929764
254528.048828 17.3724404387 45.6266506901 2.03838741764 0.00065972320995
254544.152343 17.4108314295 45.6546177966 2.03626687174 0.00121492335628
254561.246093 17.3815330418 45.537371081 2.02860523083 0.00137930501822
254576.392578 17.3269774232 45.5110174614 2.03291485142 0.000508281038922
254592.746093 17.2885864324 45.5949187808 2.04585811122 -0.000732640307579
254609.136719 17.3966873802 45.4367970635 2.01697202828 0.00228263890943
254624.667968 17.3764815956 45.4201243654 2.01790054184 0.00200231908274
254640.201172 17.3966873802 45.5438250286 2.02732407277 0.00162660501597
254655.029296 17.4229549003 45.5642625295 2.02599819674 0.00199857654518
254670.537109 17.352234654 45.5524302922 2.03374587883 0.000732412296834
254686.044922 17.3976976695 45.4981095662 2.02277469877 0.00192598411172
254700.873047 17.352234654 45.6175075976 2.04004300365 0.000333348390449
254715.708985 17.3593066786 45.6029862154 2.03774856584 0.000556260123488
254730.535156 17.3673889925 45.4583102223 2.02273638845 0.00159620071922
254745.36914 17.2916173001 45.4964960792 2.03595507436 -7.18521789276e-05
254760.201172 17.3188951094 45.4631506831 2.02930113161 0.00064872245007
254775.033203 17.4007285372 45.5771704248 2.03004218146 0.00149864961978
254789.863282 17.4027491156 45.6368694405 2.03556536763 0.00117078116509
254806.958984 17.4431606849 45.537371081 2.02085530978 0.0025460122231
254821.78125 17.4421503957 45.5438250286 2.02160675726 0.00248731484154
254836.615235 17.4078005618 45.5933052939 2.0307141473 0.00153358817047
254851.527344 17.3704198602 45.481974697 2.02464399836 0.00150853022402
254866.341797 17.4007285372 45.6115914789 2.03337303235 0.00128756560827
254881.18164 17.3724404387 45.6481638489 2.04046960028 0.000527770301101
254896.021485 17.3239465555 45.6530043097 2.0470348635 -0.000419751589778
254910.855469 17.3886050664 45.6314911508 2.03682338209 0.000936017784169
254926.330078 17.395677091 45.5798595697 2.03093758944 0.00138653348824
254942.248047 17.4381092387 45.6153562817 2.02903647143 0.001972171067
254958.380859 17.365368414 45.6024483864 2.03693438348 0.000674293721903
254973.22461 17.4734693619 45.5707164772 2.02026935652 0.00291545672773
254988.044922 17.3603169679 45.7487378664 2.05173076032 -0.000318752376926
255002.873046 17.4401298172 45.7342164842 2.04028833259 0.00128126602488
255017.699219 17.452253288 45.8390931334 2.04892097746 0.000867112702219
255032.527343 17.4663973372 45.7976803027 2.0431305246 0.00138914679273
255047.363282 17.3714301494 45.7627214196 2.05168762731 -0.000194216223991
255062.191406 17.4472018418 45.7648727355 2.04236748667 0.00122703981892
255077.025391 17.4401298172 45.756805301 2.04247568253 0.00114264841208
255091.849609 17.3744610171 45.6567691124 2.04104847296 0.00051323236476
255106.683594 17.4330577926 45.7428217477 2.04201100355 0.00109456363626
255121.515625 17.452253288 45.7637970776 2.04162798458 0.00132928715696
255136.343749 17.3289980017 45.7476622085 2.05556402507 -0.000904908815459
255151.164062 17.4290166357 45.646012533 2.03314701979 0.00161199218921
255165.99414 17.4340680818 45.7465865505 2.04224850196 0.00109058874417
255180.824219 17.3886050664 45.7611079327 2.04937183989 0.000140791909491
255195.644532 17.369409571 45.6841983899 2.04433878628 0.000249351114435
255212.150391 17.3047510601 45.6002970705 2.04434673187 -0.000459741685903
255226.964843 17.2501954416 45.5933052939 2.05052705684 -0.00144913438277
255241.779297 17.4472018418 45.6933414824 2.03544138716 0.00166596336039
255256.611329 17.3805227525 45.6148184527 2.03622606436 0.0008852808748
255271.441406 17.3865844879 45.7406704318 2.04764683213 0.000227961931423
255286.277343 17.4037594049 45.6906523376 2.04064439491 0.000859985639603
255301.105469 17.3663787033 45.6739796395 2.04373064136 0.000254671529176
255315.923829 17.4269960572 45.6573069414 2.03449434698 0.00150445741824
255330.748047 17.3734507279 45.6078266761 2.03643864426 0.00079429493919
255345.585938 17.2815144078 45.6734418105 2.0543468538 -0.00134807822646
255360.410156 17.3966873802 45.6696770077 2.03950317069 0.000854786363196
255375.24414 17.365368414 45.737981287 2.05005406064 -0.000157131694072
255390.074219 17.3300082909 45.6987197721 2.05069823433 -0.00058548060925
255404.908203 17.3966873802 45.7153924702 2.04392890061 0.000574317240341
255419.736328 17.4209343218 45.6777444423 2.03723500963 0.00126432187428
255434.570312 17.4280063464 45.6782822713 2.03639769562 0.00139491333405
255449.396485 17.3300082909 45.719157273 2.05267694122 -0.000710876012208
255464.230469 17.3835536202 45.700871088 2.04417445904 0.000414793089857
255479.060547 17.2512057308 45.647088191 2.05560514623 -0.00175987717997
255493.896485 17.3279877125 45.7482000374 2.05574311096 -0.000927329247953
255508.724609 17.3380906048 45.7573431299 2.05535841702 -0.000792234974425
255523.613282 17.452253288 45.8030585924 2.0454304526 0.00108831563618
255538.455078 17.491654568 45.6723661526 2.02781947106 0.00263639381427
255553.269532 17.3865844879 45.7315273393 2.04676151351 0.000284066696158
255568.125 17.3047510601 45.6718283236 2.05126994754 -0.000898482471335
255582.949219 17.4300269249 45.774553657 2.04546506343 0.00084244398678
255597.789062 17.4613458911 45.6761309554 2.03199632143 0.0020393615288
255612.609375 17.4552841557 45.8057477373 2.04530971369 0.00112919767452
255627.445312 17.3865844879 45.7492756954 2.04848010628 0.000175155348979
255642.271485 17.3077819278 45.7482000374 2.05828311537 -0.00130971268459
255657.111329 17.3481934971 45.7594944458 2.05429661849 -0.000614226515466
255671.935547 17.3815330418 45.6809714161 2.04250204444 0.000498630601245
255686.769531 17.395677091 45.7691753673 2.04926384115 0.000225154952868
255701.597656 17.3926462233 45.774015828 2.05011372986 0.000138072812263
255716.417969 17.4451812634 45.756267472 2.04178828426 0.00124159224952
255731.25 17.3451626294 45.7105520095 2.04993862704 -0.000371266530732
255746.078125 17.425985768 45.8191934615 2.05029690097 0.000491936020822
255760.886719 17.4441709741 45.720232931 2.03842611795 0.00144358435372
255775.722656 17.325967134 45.6976441142 2.05110211814 -0.000655360925055
255790.554688 17.3542552325 45.6976441142 2.04754579802 -0.000119976851827
255805.386719 17.2360513923 45.5852378594 2.05152388181 -0.00166725164926
255820.207032 17.3360700263 45.5707164772 2.03754734921 0.000314351707114
255835.046875 17.3209156878 45.6551556255 2.04762410484 -0.000490306416396
255849.871093 17.3916359341 45.6175075976 2.03508893155 0.00107915619678
255864.710938 17.3663787033 45.5895404911 2.03555828095 0.00077257361408
255879.535156 17.3512243648 45.7422839187 2.0522489772 -0.000451245786924
255894.375 17.312833374 45.627726348 2.04598527175 -0.000475016181437
255909.203126 17.4300269249 45.6411720723 2.03255145917 0.00166081006823
255924.037109 17.365368414 45.6987197721 2.04625270038 8.37696249777e-05
255938.871093 17.3148539524 45.7116276674 2.05385296059 -0.00095146912702
