Date	Time	msec	Time_P	Freqg	Freq1	Tb1	Freq2	Tb2
01.08.17 02:11:42 084	38544.583984	11900	25400	    37.546	22200	    62.212
01.08.17 02:11:42 407	38544.941406	12000	25600	    36.239	22400	    62.667
01.08.17 02:11:42 810	38545.304688	12100	25800	    34.288	22600	    62.910
01.08.17 02:11:43 131	38545.662109	12200	26000	    32.801	22800	    61.846
01.08.17 02:11:43 467	38546.013672	12300	26200	    31.678	23000	    60.253
01.08.17 02:11:43 798	38546.371094	12400	26400	    30.201	23200	    58.495
01.08.17 02:11:44 125	38546.734375	12500	26600	    28.761	23400	    56.769
01.08.17 02:11:44 456	38547.091797	12600	26800	    28.652	23600	    54.377
01.08.17 02:11:44 779	38547.449219	12700	27000	    27.789	23800	    52.126
01.08.17 02:11:45 099	38547.806641	12800	27200	    26.715	24000	    50.534
01.08.17 02:11:45 421	38548.164062	9800	21200	    48.272	18000	    20.520
01.08.17 02:11:45 819	38548.521484	9900	21400	    51.855	18200	    20.864
01.08.17 02:11:46 141	38548.878906	10000	21600	    55.128	18400	    21.383
01.08.17 02:11:46 544	38549.242188	10100	21800	    57.576	18600	    22.347
01.08.17 02:11:46 866	38549.599609	10200	22000	    59.847	18800	    24.000
01.08.17 02:11:47 187	38549.957031	10300	22200	    61.054	19000	    24.138
01.08.17 02:11:47 591	38550.320312	10400	22400	    61.522	19200	    25.028
01.08.17 02:11:47 911	38550.677734	10500	22600	    61.664	19400	    26.196
01.08.17 02:11:48 234	38551.035156	10600	22800	    60.321	19600	    28.100
01.08.17 02:11:48 631	38551.392578	10700	23000	    58.530	19800	    29.704
01.08.17 02:11:48 954	38551.750000	10800	23200	    56.977	20000	    32.222
01.08.17 02:11:49 280	38552.113281	10900	23400	    55.616	20200	    34.759
01.08.17 02:11:49 678	38552.470703	11000	23600	    52.748	20400	    37.049
01.08.17 02:11:50 000	38552.828125	11100	23800	    50.247	20600	    39.990
01.08.17 02:11:50 327	38553.191406	11200	24000	    48.115	20800	    43.480
01.08.17 02:11:50 724	38553.548828	11300	24200	    44.527	21000	    46.095
01.08.17 02:11:51 046	38553.906250	11400	24400	    42.977	21200	    48.882
01.08.17 02:11:51 373	38554.269531	11500	24600	    41.615	21400	    52.325
01.08.17 02:11:51 771	38554.626953	11600	24800	    40.293	21600	    55.604
01.08.17 02:11:52 093	38554.984375	11700	25000	    39.298	21800	    58.278
01.08.17 02:11:52 419	38555.347656	11800	25200	    38.335	22000	    60.534
01.08.17 02:11:52 817	38555.705078	11900	25400	    37.518	22200	    62.082
01.08.17 02:11:53 139	38556.062500	12000	25600	    36.250	22400	    62.576
01.08.17 02:11:53 538	38556.419922	12100	25800	    34.354	22600	    62.746
01.08.17 02:11:53 859	38556.777344	12200	26000	    32.738	22800	    61.738
01.08.17 02:11:54 186	38557.140625	12300	26200	    31.589	23000	    60.198
01.08.17 02:11:54 583	38557.498047	12400	26400	    30.215	23200	    58.352
01.08.17 02:11:54 906	38557.855469	12500	26600	    28.885	23400	    56.595
01.08.17 02:11:55 232	38558.218750	12600	26800	    28.635	23600	    54.311
01.08.17 02:11:55 630	38558.576172	12700	27000	    27.738	23800	    52.188
01.08.17 02:11:55 952	38558.933594	12800	27200	    26.763	24000	    50.476
01.08.17 02:11:56 279	38559.296875	9800	21200	    48.105	18000	    20.643
01.08.17 02:11:56 676	38559.654297	9900	21400	    51.850	18200	    20.826
01.08.17 02:11:56 999	38560.011719	10000	21600	    54.940	18400	    21.422
01.08.17 02:11:57 319	38560.369141	10100	21800	    57.648	18600	    22.370
01.08.17 02:11:57 718	38560.726562	10200	22000	    59.734	18800	    23.985
01.08.17 02:11:58 044	38561.089844	10300	22200	    61.048	19000	    24.151
01.08.17 02:11:58 366	38561.447266	10400	22400	    61.490	19200	    24.920
01.08.17 02:11:58 764	38561.804688	10500	22600	    61.663	19400	    26.388
01.08.17 02:11:59 091	38562.167969	10600	22800	    60.302	19600	    27.959
01.08.17 02:11:59 411	38562.525391	10700	23000	    58.467	19800	    29.719
01.08.17 02:11:59 811	38562.882812	10800	23200	    56.848	20000	    32.365
01.08.17 02:12:00 131	38563.240234	10900	23400	    55.522	20200	    34.939
01.08.17 02:12:00 468	38563.591797	11000	23600	    52.784	20400	    37.088
01.08.17 02:12:00 800	38563.949219	11100	23800	    50.320	20600	    40.188
01.08.17 02:12:01 126	38564.312500	11200	24000	    48.116	20800	    43.541
01.08.17 02:12:01 457	38564.669922	11300	24200	    44.597	21000	    46.124
01.08.17 02:12:01 779	38565.027344	11400	24400	    42.986	21200	    48.810
01.08.17 02:12:02 100	38565.384766	11500	24600	    41.612	21400	    52.442
01.08.17 02:12:02 421	38565.742188	11600	24800	    40.302	21600	    55.733
